age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,age_can_class,contact_var,was_contacted,pweek,quarter,education_lvl
31,6,1,1,0,0,0,1,5,3,1,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,0,0,2,1
34,2,0,1,0,0,0,1,5,3,1,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,0,0,2,1
37,1,0,1,0,1,0,1,5,3,1,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,0,0,2,1
37,1,0,1,0,0,0,1,5,3,1,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,0,1,3,2,1
34,2,0,6,0,0,0,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,3
33,2,1,6,0,1,0,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,3
28,4,0,4,0,0,0,1,5,3,1,0,0,-1.8,92.893,-46.2,1.334,5099.1,1,0,1,0,0,2,2
34,2,0,1,0,0,1,1,5,3,1,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,0,0,2,1
36,2,1,2,0,1,0,0,5,3,2,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,1,3,2,0
33,3,0,3,1,0,0,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,1,0,2,0,0,2,0
53,2,0,6,1,1,0,1,5,3,1,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,0,1,3,2,3
54,3,0,1,0,1,1,1,5,3,1,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,0,0,2,1
27,1,1,1,1,1,0,1,5,3,2,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,1,3,2,1
40,3,0,2,1,1,0,1,5,3,2,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,1,3,2,0
38,3,0,1,1,1,0,1,5,3,1,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,0,1,3,2,1
48,3,0,0,0,0,0,1,5,3,2,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,1,3,2,0
37,3,0,3,1,0,0,1,5,3,1,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,0,0,2,0
29,4,1,4,0,0,1,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,2
39,3,2,3,1,0,0,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,0
36,4,1,4,1,0,0,1,5,3,1,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,0,0,2,2
29,2,1,6,0,0,0,1,5,3,2,2,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,0,1,3,2,3
35,3,0,3,0,0,0,1,5,3,1,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,0,0,2,0
33,3,1,3,0,1,0,1,5,3,2,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,1,3,2,0
35,3,0,3,1,1,1,1,5,3,1,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,0,0,2,0
29,1,0,1,1,2,2,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,1
48,3,0,3,1,1,0,1,5,3,1,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,0,0,2,0
44,2,0,1,0,1,0,1,5,3,1,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,0,0,2,1
40,3,0,3,1,1,1,1,5,3,2,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,1,3,2,0
51,3,0,3,1,1,1,1,5,3,1,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,0,0,2,0
36,3,0,3,0,1,0,1,5,3,1,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,0,0,2,0
37,0,0,2,1,1,1,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,0
41,3,0,3,0,0,0,1,5,3,1,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,0,1,3,2,0
54,4,2,6,0,0,0,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,3
33,1,0,1,0,1,1,1,5,3,2,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,1,3,2,1
30,2,1,6,0,0,0,1,5,3,2,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,1,3,2,3
51,2,2,1,0,1,1,1,5,3,2,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,1,3,2,1
39,3,0,3,0,0,0,1,5,3,3,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,3,0,0,2,0
24,11,1,3,0,0,0,1,5,3,1,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,1,1,0,0,2,0
51,2,1,6,0,1,1,1,5,3,3,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,3,0,0,2,3
48,3,0,3,0,1,1,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,0
58,3,1,3,0,1,0,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,0
53,3,0,4,1,1,0,1,5,3,4,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,3,1,3,2,2
27,4,1,6,0,1,1,1,5,3,1,0,0,-1.8,92.893,-46.2,1.334,5099.1,1,0,1,0,0,2,3
37,3,1,4,0,0,0,1,5,3,2,2,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,0,1,3,2,2
33,3,0,2,1,0,0,1,5,3,1,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,0,0,2,0
39,7,0,3,0,1,0,1,5,3,2,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,1,3,2,0
28,8,1,6,0,0,0,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,1,0,2,0,0,2,3
32,3,0,3,0,0,0,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,0
52,3,0,0,1,0,0,1,5,3,3,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,3,0,0,2,0
51,10,1,3,0,1,0,1,5,3,3,0,0,-1.8,92.893,-46.2,1.334,5099.1,1,0,3,0,0,2,0
58,8,0,5,1,0,0,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,0
33,4,0,4,1,0,0,1,5,3,3,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,1,3,2,2
40,0,2,1,0,1,0,1,5,3,3,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,1,3,2,1
37,0,0,2,1,0,0,1,5,3,2,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,1,3,2,0
32,4,1,4,0,1,0,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,2
42,3,0,0,0,0,0,1,5,3,2,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,1,3,2,0
37,2,1,6,0,0,0,1,5,3,4,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,4,0,0,2,3
35,1,1,1,0,0,0,1,5,3,2,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,1,3,2,1
34,0,0,1,1,1,1,1,5,3,4,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,3,1,3,2,1
39,6,0,6,1,0,0,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,3
30,2,2,1,0,1,0,0,5,3,4,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,3,1,3,2,1
28,2,1,1,0,1,1,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,1
48,10,0,3,1,0,0,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,0
49,2,0,6,0,0,0,1,5,3,1,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,0,0,2,3
33,2,1,6,0,1,0,1,5,3,2,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,1,3,2,3
34,3,0,3,0,1,0,1,5,3,3,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,1,3,2,0
51,3,0,3,0,1,0,0,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,0
30,6,1,1,0,0,1,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,1
51,3,0,3,1,0,1,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,0
33,1,0,1,0,1,0,1,5,3,2,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,1,3,2,1
36,4,1,4,1,1,0,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,2
34,2,0,1,0,0,0,1,5,3,2,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,1,3,2,1
34,4,2,4,0,1,0,0,5,3,1,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,0,0,2,2
28,3,0,3,0,0,0,1,5,3,1,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,0,0,2,0
36,3,0,3,0,0,0,1,5,3,1,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,0,0,2,0
32,4,0,4,0,1,1,1,5,3,1,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,0,0,2,2
43,6,0,6,0,1,0,1,5,3,1,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,0,0,2,3
32,4,2,3,0,1,1,1,5,3,3,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,1,3,2,0
46,1,0,1,1,0,0,1,5,3,1,1,1,-1.8,92.893,-46.2,1.334,5099.1,1,0,0,1,3,2,1
40,3,0,5,0,1,0,1,5,3,1,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,0,1,3,2,0
30,2,2,1,0,1,0,1,5,3,1,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,0,1,3,2,1
47,3,0,3,0,1,1,1,5,3,6,2,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,4,1,3,2,0
34,2,0,6,0,0,0,0,5,3,4,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,4,0,0,2,3
30,1,1,1,1,1,0,1,5,3,3,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,3,0,0,2,1
29,3,1,4,0,1,0,1,5,3,3,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,3,0,0,2,2
41,3,0,3,0,1,0,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,0
43,3,0,0,1,1,0,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,0
52,2,1,5,1,0,1,1,5,3,3,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,3,0,0,2,0
46,6,0,6,1,1,1,1,5,3,4,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,4,0,0,2,3
35,1,0,3,0,1,0,1,5,3,2,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,1,3,2,0
36,6,1,6,0,1,1,1,5,3,2,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,1,3,2,3
54,6,2,6,0,1,1,1,5,3,2,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,1,3,2,3
54,4,2,6,0,1,0,1,5,3,2,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,1,3,2,3
40,1,0,1,0,0,0,1,5,3,4,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,3,1,3,2,1
39,3,1,3,1,1,0,1,5,3,2,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,1,3,2,0
33,10,1,1,0,1,1,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,1
37,2,1,1,0,0,0,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,1
33,6,0,6,0,1,0,1,5,3,4,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,4,0,0,2,3
51,6,2,6,0,0,0,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,3
34,3,0,2,0,0,0,1,5,3,3,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,3,0,0,2,0
36,10,0,6,0,1,0,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,3
52,1,0,2,0,1,0,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,0
58,5,0,0,0,1,0,1,5,3,2,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,1,3,2,0
31,3,1,1,0,1,0,1,5,3,2,2,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,0,1,3,2,1
35,3,0,3,0,1,0,1,5,3,2,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,1,3,2,0
33,4,0,6,0,0,0,1,5,3,3,0,0,-1.8,92.893,-46.2,1.334,5099.1,1,0,3,0,0,2,3
33,10,0,3,0,0,0,1,5,3,2,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,1,3,2,0
30,1,0,1,1,0,1,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,1
41,2,1,6,0,0,1,1,5,3,2,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,1,3,2,3
36,3,1,1,0,0,1,1,5,3,2,1,1,-1.8,92.893,-46.2,1.334,5099.1,1,0,1,1,3,2,1
28,2,1,6,0,1,0,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,3
36,4,1,6,0,0,0,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,3
31,3,0,3,1,0,0,1,5,3,2,2,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,0,1,3,2,0
37,8,2,6,0,0,0,1,5,3,3,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,1,3,2,3
39,3,0,3,0,0,0,1,5,3,3,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,3,0,0,2,0
42,3,0,2,0,0,0,1,5,3,3,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,3,0,0,2,0
31,3,0,2,1,1,0,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,0
44,7,0,3,0,1,0,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,0
38,8,0,3,0,0,0,1,5,3,4,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,3,1,3,2,0
48,10,0,2,0,0,0,1,5,3,3,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,3,0,0,2,0
35,4,0,4,0,1,0,1,5,3,3,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,3,0,0,2,2
41,3,0,0,1,0,1,1,5,3,3,2,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,1,3,2,0
49,1,1,1,0,0,1,1,5,3,2,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,1,3,2,1
28,2,0,1,0,1,0,1,5,3,3,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,3,0,0,2,1
34,1,0,1,0,0,0,1,5,3,2,2,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,0,1,3,2,1
35,4,0,4,0,0,1,1,5,3,4,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,4,0,0,2,2
33,3,0,3,1,0,0,1,5,3,2,1,2,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,1,2,2,0
48,10,1,4,0,1,0,1,5,3,3,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,3,0,0,2,2
29,2,1,6,0,0,0,1,5,3,3,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,3,0,0,2,3
44,2,0,3,1,0,0,1,5,3,3,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,1,3,2,0
35,2,1,6,0,0,0,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,3
32,1,0,1,0,1,0,0,5,3,3,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,1,3,2,1
37,2,0,6,0,0,0,1,5,3,2,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,1,3,2,3
48,3,0,2,1,0,1,1,5,3,4,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,3,1,3,2,0
50,2,2,6,0,1,0,1,5,3,3,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,3,0,0,2,3
52,3,0,0,0,0,0,1,5,3,4,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,3,1,3,2,0
33,2,0,1,0,0,0,0,5,3,3,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,3,0,0,2,1
29,3,0,0,0,1,0,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,0
42,3,0,2,1,1,0,1,5,3,3,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,3,0,0,2,0
34,4,0,4,0,1,0,1,5,3,3,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,3,0,0,2,2
36,3,0,3,0,1,0,1,5,3,3,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,3,0,0,2,0
45,1,2,1,1,0,0,1,5,3,3,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,3,0,0,2,1
28,3,1,3,1,0,0,1,5,3,3,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,3,0,0,2,0
29,11,1,3,0,0,0,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,0
41,3,0,0,0,1,0,1,5,3,8,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,8,0,0,2,0
45,10,0,6,0,1,0,1,5,3,4,1,1,-1.8,92.893,-46.2,1.334,5099.1,1,0,3,1,3,2,3
37,3,0,3,1,0,0,0,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,0
34,1,0,1,0,0,1,1,5,3,2,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,1,3,2,1
39,4,2,4,0,0,1,1,5,3,2,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,1,3,2,2
46,1,0,3,0,0,1,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,0
33,2,1,1,0,1,0,1,5,3,3,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,1,3,2,1
52,3,0,0,0,0,0,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,1,0,2,0,0,2,0
33,3,0,2,0,1,1,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,1,0,2,0,0,2,0
34,3,0,3,0,1,0,1,5,3,3,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,1,3,2,0
48,3,0,2,1,0,0,0,5,3,6,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,6,0,0,2,0
34,1,0,1,0,1,0,0,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,1
34,3,0,5,0,0,0,1,5,3,6,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,6,0,0,2,0
43,7,0,0,0,0,0,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,0
59,2,0,1,0,0,0,1,5,3,2,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,1,3,2,1
39,4,1,4,0,0,0,1,5,3,3,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,3,0,0,2,2
42,1,0,1,0,1,0,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,1
34,0,0,1,1,0,0,1,5,3,5,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,4,1,3,2,1
31,3,0,0,0,1,0,1,5,3,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,2,0,0,2,0
38,4,1,6,0,1,1,1,5,3,3,0,0,-1.8,92.893,-46.2,1.334,5099.1,1,0,3,0,0,2,3
39,4,0,4,0,0,0,1,5,4,2,1,1,-1.8,92.893,-46.2,1.327,5099.1,0,0,1,1,3,2,2
57,2,0,1,1,1,0,1,5,4,5,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,5,0,0,2,1
30,4,1,4,0,0,0,1,5,4,2,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,2,0,0,2,2
38,2,1,6,0,0,0,1,5,4,2,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,2,0,0,2,3
38,6,0,5,0,0,0,0,5,4,5,1,1,-1.8,92.893,-46.2,1.327,5099.1,0,0,4,1,3,2,0
31,3,0,0,1,0,0,1,5,4,2,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,2,0,0,2,0
42,3,1,3,1,1,0,1,5,4,5,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,5,0,0,2,0
51,1,0,4,1,0,0,1,5,4,2,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,2,0,0,2,2
44,3,0,3,0,0,0,1,5,4,2,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,2,0,0,2,0
28,1,0,3,1,1,0,1,5,4,3,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,3,0,0,2,0
34,6,0,0,0,0,0,1,5,4,4,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,4,0,0,2,0
35,3,0,3,0,0,0,0,5,4,1,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,1,0,0,2,0
45,2,2,3,1,0,0,1,5,4,3,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,3,0,0,2,0
34,4,0,6,0,1,0,1,5,4,4,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,4,0,0,2,3
44,3,0,2,0,0,0,1,5,4,4,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,4,0,0,2,0
34,6,0,0,0,1,0,1,5,4,5,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,5,0,0,2,0
27,2,1,1,0,1,0,1,5,4,1,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,1,0,0,2,1
32,3,0,3,0,1,0,1,5,4,1,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,1,0,0,2,0
33,4,0,6,0,1,0,0,5,4,3,1,1,-1.8,92.893,-46.2,1.327,5099.1,0,0,2,1,3,2,3
35,2,1,1,0,1,1,1,5,4,1,1,1,-1.8,92.893,-46.2,1.327,5099.1,0,0,0,1,3,2,1
35,2,1,1,0,1,0,1,5,4,1,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,1,0,0,2,1
31,0,1,1,0,1,0,1,5,4,1,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,1,0,0,2,1
50,3,0,4,0,1,0,1,5,4,1,1,1,-1.8,92.893,-46.2,1.327,5099.1,0,0,0,1,3,2,2
35,6,0,6,0,0,0,1,5,4,1,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,1,0,0,2,3
30,3,0,0,0,0,0,1,5,4,1,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,1,0,0,2,0
50,3,0,4,1,1,0,1,5,4,1,1,1,-1.8,92.893,-46.2,1.327,5099.1,0,0,0,1,3,2,2
32,2,1,6,0,1,1,1,5,4,1,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,1,0,0,2,3
50,3,0,4,1,1,0,1,5,4,1,1,1,-1.8,92.893,-46.2,1.327,5099.1,0,0,0,1,3,2,2
26,3,0,3,0,1,1,1,5,4,3,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,3,0,0,2,0
30,4,1,4,0,1,0,1,5,4,1,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,1,0,0,2,2
45,2,0,1,0,1,0,1,5,4,1,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,1,0,0,2,1
33,3,0,3,0,1,0,1,5,4,1,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,1,0,0,2,0
37,3,0,0,0,1,0,1,5,4,1,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,1,0,0,2,0
36,3,0,3,0,1,0,1,5,4,1,2,1,-1.8,92.893,-46.2,1.327,5099.1,0,0,-1,1,3,2,0
36,3,0,3,0,1,0,1,5,4,1,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,1,0,0,2,0
36,3,0,3,0,1,0,1,5,4,1,1,1,-1.8,92.893,-46.2,1.327,5099.1,0,0,0,1,3,2,0
35,2,1,1,0,0,0,1,5,4,1,0,0,-1.8,92.893,-46.2,1.327,5099.1,1,0,1,0,0,2,1
36,3,0,0,0,2,2,1,5,4,1,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,1,0,0,2,0
36,3,0,0,0,1,0,1,5,4,1,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,1,0,0,2,0
34,2,1,2,0,0,0,1,5,4,11,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,11,0,0,2,0
30,10,2,2,0,0,1,1,5,4,1,1,1,-1.8,92.893,-46.2,1.327,5099.1,0,0,0,1,3,2,0
54,3,0,3,1,0,0,1,5,4,1,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,1,0,0,2,0
32,2,0,6,0,1,0,1,5,4,6,1,1,-1.8,92.893,-46.2,1.327,5099.1,0,0,5,1,3,2,3
37,3,1,6,1,0,0,1,5,4,1,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,1,0,0,2,3
24,1,1,1,1,1,0,1,5,4,1,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,1,1,0,0,2,1
29,3,0,2,0,0,0,1,5,4,1,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,1,0,0,2,0
36,4,0,4,0,1,0,1,5,4,1,1,1,-1.8,92.893,-46.2,1.327,5099.1,0,0,0,1,3,2,2
36,2,1,1,0,1,0,1,5,4,1,1,1,-1.8,92.893,-46.2,1.327,5099.1,0,0,0,1,3,2,1
28,2,1,1,0,1,0,1,5,4,1,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,1,0,0,2,1
36,2,1,1,0,1,1,1,5,4,1,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,1,0,0,2,1
30,4,1,6,1,1,0,1,5,4,1,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,1,0,0,2,3
36,4,0,4,0,1,0,1,5,4,1,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,1,0,0,2,2
38,6,0,1,0,1,0,0,5,4,1,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,1,0,0,2,1
30,1,1,1,0,1,0,1,5,4,1,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,1,0,0,2,1
39,1,0,1,0,1,0,0,5,4,1,1,1,-1.8,92.893,-46.2,1.327,5099.1,0,0,0,1,3,2,1
36,3,0,0,1,1,0,1,5,4,1,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,1,0,0,2,0
